language	task	first_entropy	last_entropy	majority_baseline	sentence_char_len	sentence_char_per_subword	sentence_fertility	sentence_subword_len	sentence_word_len	target_char_len	target_char_per_subword	target_fertility	target_subw_entropy
Greek	voice_verb	4.698485459528108	6.74050519268338	50.0	131.38875	2.0725374553989035	2.522393309974587	63.59875	25.371666666666666	9.501666666666667	1.963020036676283	5.25125	4.698485459528108
Hebrew	gender_noun	5.990575401705798	8.019401068426145	50.0	87.51541666666667	2.0151415834571296	2.0324198843098253	43.64958333333333	21.529583333333335	5.022083333333334	2.1462361111111115	2.57125	5.990575401705798
Hebrew	gender_verb	4.810413564078134	7.524251379585685	50.0	81.59541666666667	2.0081968480366457	2.0394229772563204	40.71208333333333	20.1125	4.937916666666666	1.8391874999999978	2.85	4.810413564078134
Hebrew	hebbinyan_verb	4.505283620542216	7.857568477896806	14.285714285714105	83.29401993355482	2.0134060052782954	2.057796033118974	41.454734219269106	20.280730897009967	5.17109634551495	1.8486503322259087	2.9663621262458473	4.505283620542216
Hebrew	number_noun	5.962467667255467	7.806163807141976	50.0	87.62333333333333	2.015344126184292	2.046148034912923	43.68833333333333	21.419583333333332	5.093333333333334	2.1480902777777775	2.58375	5.962467667255467
Hebrew	number_verb	4.782610948284682	7.39622561318452	50.0	81.61625	2.005934187613954	2.054150591836993	40.78208333333333	19.98875	5.024583333333333	1.867979166666665	2.8533333333333335	4.782610948284682
Hindi	case_adj	6.090703580299912	6.948000632747231	62.5	90.22833333333334	2.101542183104614	1.890073898583688	43.35791666666667	22.957916666666666	6.325	2.0676374007936498	3.4875	6.090703580299912
Hindi	case_noun	6.1345375537443685	7.191509924289183	50.0	86.3225	2.0786663799550227	1.8640037363066218	41.94916666666666	22.4575	6.265833333333333	1.9784489087301567	3.5275	6.1345375537443685
Hindi	case_propn	6.159930190071365	7.22882958342102	50.0	94.685	2.0230453296974646	1.9604216020869603	47.29375	24.08	6.029166666666667	1.7841868386243371	3.7495833333333333	6.159930190071365
Hindi	gender_noun	6.068908102178984	7.111686105923618	50.0	85.54833333333333	2.0751345812786566	1.8618853293949393	41.59458333333333	22.3275	6.2875	1.9982068452380952	3.54875	6.068908102178984
Hindi	gender_propn	6.160997916591967	7.085116661768539	50.0	94.15416666666667	2.02217271818796	1.9636695983996424	46.994166666666665	23.899166666666666	6.038333333333333	1.7790777116402121	3.7129166666666666	6.160997916591967
Hindi	number_noun	6.175289038738858	6.603564031186975	50.0	86.35541666666667	2.088000713407422	1.8569448736093508	41.825833333333335	22.46375	6.622083333333333	2.0334740410052934	3.6283333333333334	6.175289038738858
Hungarian	number[psor]_noun	8.376040825653735	8.04860959453464	50.0	128.02583333333334	2.6810749129475586	2.0925507007399053	47.69875	22.94333333333333	9.61875	2.8711519892144923	3.5808333333333335	8.376040825653735
Hungarian	number_noun	8.406500883409723	7.92724021765634	50.0	136.06583333333333	2.699465390133283	2.1021042050778718	50.42333333333333	24.109583333333333	9.716666666666667	2.8627943884818943	3.6329166666666666	8.406500883409723
Hungarian	person[psor]_noun	8.32266113633743	8.055361904582456	50.0	129.00125	2.683215402226856	2.096071214715064	48.04625	23.071666666666665	9.62625	2.8773632987383024	3.5741666666666667	8.32266113633743
Italian	gender_adj	9.37037147546745	8.082540311502239	50.0	109.88208333333333	3.2885446661615108	1.530073084829281	33.76541666666667	22.565	8.38375	3.70849900793651	2.49875	9.37037147546745
Italian	gender_noun	9.646741853211877	8.63733547534522	50.0	103.39291666666666	3.2044701386666916	1.541373938623164	32.522083333333335	21.601666666666667	8.361666666666666	3.81534226190476	2.4320833333333334	9.646741853211877
Italian	number_adj	9.509850700752095	7.999936177159789	50.0	111.8675	3.3189847072105154	1.5371271383245655	34.05916666666667	22.752916666666668	8.706666666666667	3.8688358134920637	2.5295833333333335	9.509850700752095
Italian	number_noun	9.636696744200789	8.341982909052934	50.0	101.63333333333334	3.178499689971577	1.548882302229019	32.263333333333335	21.28	8.185833333333333	3.743687499999998	2.4245833333333335	9.636696744200789
Italian	number_verb	8.93657266232429	7.435513983910705	50.0	102.32166666666667	3.229624462075578	1.5124918424227725	32.025416666666665	21.517083333333332	8.237916666666667	3.5038273809523792	2.5370833333333334	8.93657266232429
Italian	person_verb	8.860989754664546	7.425537368724746	48.0	95.21416666666667	2.9973326271583636	1.60184417648461	32.3425	20.642916666666668	7.565	3.144422619047617	2.55875	8.860989754664546
Italian	tense_verb	8.830279575333433	6.779723956143717	25.0	97.92166666666667	3.1980687776278747	1.52008590206369	31.08875	20.6875	8.473333333333333	3.4096250000000015	2.655	8.830279575333433
Italian	verbform_verb	8.863026200363308	6.97731954195305	29.5	105.01208333333334	3.2405389364844566	1.5209663637548665	32.630833333333335	21.77125	8.734166666666667	3.646888888888884	2.6079166666666667	8.863026200363308
Latin	aspect_verb	8.227071855552284	6.001932298615302	50.0	96.51666666666667	2.925257137407095	1.8988846184519763	32.89416666666666	17.5475	9.197916666666666	3.2460902777777814	2.95125	8.227071855552284
Latin	case_verb	8.22748404325643	6.308966243208	21.287128712872246	104.63424771404821	2.998759852104889	1.8706304239673412	34.95968412302577	18.93682460515378	9.11388196176226	3.5020504294818506	2.746467165419784	8.22748404325643
Latin	gender_adj	8.859290883262442	7.115208249487072	33.33333333333325	102.37786100707449	2.992203985158794	1.8398494526999296	34.33458177278402	18.868913857677903	8.664169787765294	3.627793630977152	2.6063254265501454	8.859290883262442
Latin	gender_noun	9.316993418155365	7.021220606980921	33.33333333333325	98.42779858510195	2.942181116294985	1.883999041145733	33.4735746982938	18.022055763628796	8.38368705784436	3.421223470661671	2.5925925925925926	9.316993418155365
Latin	gender_verb	8.157388342188261	6.390318726691882	33.33333333333325	104.91718684977111	3.0012625414213203	1.8521452663500124	35.03370786516854	19.14148980441115	8.910112359550562	3.485927313080876	2.7020391177694547	8.157388342188261
Latin	mood_verb	8.233453005196319	6.684878870266951	36.0	82.94171523730225	2.859851448502259	1.8602660529879693	28.78601165695254	15.711906744379684	8.43255620316403	3.166486261448797	2.776436303080766	8.233453005196319
Latin	number_adj	8.942295838518543	7.011962174932154	50.0	100.74041666666666	2.994688734429674	1.8539869527498225	33.75666666666667	18.437083333333334	8.680833333333334	3.595365079365081	2.6195833333333334	8.942295838518543
Latin	number_noun	9.361046584310232	6.646900440172774	50.0	100.24833333333333	2.966428679301347	1.886542415916396	33.845	18.177083333333332	8.642916666666666	3.4270545634920655	2.6554166666666665	9.361046584310232
Latin	number_verb	8.370010758186645	6.732533810933624	50.0	94.95666666666666	2.9265178800491274	1.884142295102539	32.382083333333334	17.445416666666667	8.98375	3.2574236111111152	2.8891666666666667	8.370010758186645
Latin	person_verb	8.199521021154837	6.592226604559532	33.33333333333325	80.33666250520183	2.838044137193992	1.8824831076747648	28.170620058260507	15.207657095297545	8.441115272575948	3.02873491468997	2.867249271743654	8.199521021154837
Latin	tense_verb	8.23250110059123	6.250477662390704	22.88557213930428	96.44277985851019	2.9035982281984603	1.8851022066128094	33.02954640033292	17.812734082397004	9.394923012900541	3.242301290054096	3.0245526425301708	8.23250110059123
Latin	verbform_verb	8.296478637424789	6.768556094776378	22.88557213930428	102.69900083263947	2.9521255373822073	1.870548801272935	34.740216486261446	18.79933388842631	9.085761865112406	3.3352275881210076	2.860532889258951	8.296478637424789
Latin	voice_verb	8.301270361653083	6.856332977560692	50.0	96.50333333333333	2.9267675109012954	1.8679834117046623	32.89958333333333	17.908333333333335	8.887083333333333	3.2398888888888844	2.8733333333333335	8.301270361653083
Latvian	case_adj	8.262398365623847	6.501736553650643	20.0	115.84804329725229	2.3532753900086467	2.3130580209841827	48.91174021648626	21.217318900915902	8.656952539550375	2.5323184713796705	3.536219816819317	8.262398365623847
Latvian	case_noun	8.876223011642226	7.254939346393739	20.0	108.415	2.336430571301161	2.2938148367728877	46.087916666666665	20.137916666666666	8.163333333333334	2.5933467261904792	3.3633333333333333	8.876223011642226
Latvian	case_propn	8.460035798049617	6.908697432742214	26.5	105.53102873802582	2.344126459348013	2.260733698306433	44.80591420241566	19.909620991253643	7.204081632653061	2.494639138454211	3.082882132444815	8.460035798049617
Latvian	definite_adj	8.356477914714752	6.773032995257759	50.0	106.3175	2.343918068326026	2.2860079663982575	45.17	19.824166666666667	8.43875	2.5129955357142806	3.47375	8.356477914714752
Latvian	definite_verb	6.89359345922149	6.154891239230807	63.5	112.85583333333334	2.3524536649013985	2.297023714122957	47.73166666666667	20.80125	9.1475	2.430734126984129	3.8745833333333333	6.89359345922149
Latvian	gender_adj	8.206576584460088	6.811460748395875	50.0	112.09583333333333	2.3420657413667665	2.291361575981018	47.56458333333333	20.782916666666665	8.425	2.5087357804232835	3.473333333333333	8.206576584460088
Latvian	gender_noun	8.943265940641586	7.478603807656591	50.0	108.44458333333333	2.346774342443678	2.2714760688471514	45.88333333333333	20.20875	8.105416666666667	2.6323432539682594	3.2883333333333336	8.943265940641586
Latvian	gender_propn	8.46994629360933	7.007637160435721	50.0	105.79666666666667	2.339649989776806	2.2339834285585223	44.81166666666667	20.09375	7.0175	2.588005952380948	2.9425	8.46994629360933
Latvian	gender_verb	6.8792124481822805	6.21612190506619	50.0	111.31291666666667	2.3491849127124604	2.2795764164393444	47.134166666666665	20.72625	9.105833333333333	2.443483630952376	3.84875	6.8792124481822805
Latvian	number_adj	8.21489236454397	6.713787486567741	50.0	110.42333333333333	2.3453069964983184	2.289314225251035	46.74666666666667	20.466666666666665	8.54875	2.5093736772486763	3.527083333333333	8.21489236454397
Latvian	number_verb	7.079886946911712	6.5842663011433435	50.0	100.41166666666666	2.2965048267544472	2.2284563880277135	43.25375	19.357083333333332	8.7325	2.3997723214285727	3.754583333333333	7.079886946911712
Latvian	person_verb	7.3273244144321525	7.039511585372129	33.33333333333325	78.63030807660283	2.2196400880095566	2.107335867778367	34.84596169858451	16.50083263946711	7.3917568692756035	2.3414223266325704	3.281015820149875	7.3273244144321525
Latvian	polarity_verb	6.759349457490164	7.405504120621955	50.0	94.49166666666666	2.274534806633688	2.199359076527798	41.004583333333336	18.56833333333333	8.2925	2.3917048611111063	3.5845833333333332	6.759349457490164
Latvian	tense_verb	7.1755050445375295	7.202447169352611	33.33333333333325	93.24053266749895	2.278053415008859	2.1918754905980613	40.45900957136912	18.401581356637536	7.918019142738244	2.358526544200704	3.4739908447773615	7.1755050445375295
Latvian	verbform_verb	7.258378610265973	6.57910595993202	25.0	104.0925	2.291431213431803	2.2414378227438316	44.904583333333335	20.077083333333334	8.340833333333334	2.395504960317458	3.605	7.258378610265973
Latvian	voice_verb	7.034739291476692	7.10581294588478	50.0	98.84083333333334	2.3227618404583676	2.216991764387064	42.278333333333336	19.086666666666666	8.379583333333333	2.3911428571428566	3.62625	7.034739291476692
Lithuanian	case_noun	8.811713547244125	7.167582391274713	16.666666666666618	116.43195020746887	2.5821793908145914	2.2687317339074724	44.95311203319502	20.220746887966804	8.47759336099585	2.851280379371665	3.179253112033195	8.811713547244125
Lithuanian	gender_noun	8.875941941200288	7.366069489036852	50.0	114.01458333333333	2.5657777789986045	2.2640291136571378	44.251666666666665	19.987083333333334	8.24	2.8832162698412676	3.1045833333333333	8.875941941200288
Lithuanian	number_noun	8.852471519079039	7.223786495012614	50.0	116.17416666666666	2.5778502986557057	2.2698460557544626	44.8725	20.215833333333332	8.341666666666667	2.8887496693121673	3.129166666666667	8.852471519079039
Lithuanian	number_verb	7.494136440758844	7.330909847485558	50.0	112.14125	2.5346987607250346	2.194970454018111	43.92125	20.191666666666666	8.814166666666667	2.6531736111111117	3.433333333333333	7.494136440758844
Norwegian_Bokmal	definite_adj	9.145108420538918	7.5105773781547205	73.0	94.10791666666667	3.0237988727774607	1.5883603911211897	30.898333333333333	19.76625	8.733333333333333	3.494319444444442	2.7529166666666667	9.145108420538918
Norwegian_Bokmal	definite_noun	9.604640182951465	7.940435482721447	50.0	92.97125	3.0175356723474396	1.6080738853149488	30.70916666666667	19.39	10.3475	3.415372685185186	3.2070833333333333	9.604640182951465
Norwegian_Bokmal	gender_noun	9.411685073561527	7.911894586621247	33.33333333333325	94.93674573449854	3.023700981608735	1.6203947926142945	31.277569704535995	19.690803162713276	10.327507282563463	3.3810602157356255	3.2363712026633373	9.411685073561527
Norwegian_Bokmal	number_adj	9.155340077395389	7.423566158285189	51.5	96.05875	3.0327348021248763	1.5991011072243408	31.505416666666665	19.972916666666666	8.880833333333333	3.5105376984127004	2.7816666666666667	9.155340077395389
Norwegian_Bokmal	number_noun	9.580011642761399	7.590173545299866	50.0	94.65125	3.0284499462751873	1.614802291139899	31.1325	19.62	10.550833333333333	3.4421066468253994	3.2445833333333334	9.580011642761399
Norwegian_Bokmal	tense_verb	8.579926148121082	6.88429050724099	50.0	82.87208333333334	2.963921156661015	1.560637517948523	27.65375	18.01625	6.89875	3.152381944444444	2.339583333333333	8.579926148121082
Norwegian_Bokmal	verbform_verb	8.453701468125265	7.444159946777935	33.33333333333325	88.51810237203496	2.9741942818882445	1.5625084980133226	29.538493549729505	19.196004993757803	7.067831876820641	3.068419436022432	2.4390345401581355	8.453701468125265
Norwegian_Nynorsk	definite_adj	9.15261022834908	7.5392659821766115	75.0	92.64083333333333	2.9353429728033067	1.5950555542222387	31.384166666666665	19.941666666666666	8.414166666666667	3.411392857142861	2.700833333333333	9.15261022834908
Norwegian_Nynorsk	definite_noun	9.508030475365738	7.888634238769126	50.0	96.13375	2.9285833016866123	1.6382974454637491	32.76208333333334	20.42625	10.298333333333334	3.298129794973547	3.2883333333333336	9.508030475365738
Norwegian_Nynorsk	gender_noun	9.40184854134076	8.011448484395842	33.33333333333325	96.59675405742821	2.9162040424064086	1.6395041119134877	33.00749063670412	20.467332501040367	10.189346650020807	3.269875618439914	3.28755722014149	9.40184854134076
Norwegian_Nynorsk	number_adj	9.117014811473503	7.401475172531254	50.0	99.21375	2.9344260060985943	1.6245468576365332	33.65875	21.03708333333333	8.475	3.2869533730158746	2.794583333333333	9.117014811473503
Norwegian_Nynorsk	number_noun	9.372712316798289	7.621350284259637	50.0	98.14291666666666	2.9250091480772573	1.6332233063701842	33.49166666666667	20.863333333333333	10.319166666666666	3.2795337301587297	3.31375	9.372712316798289
Norwegian_Nynorsk	tense_verb	8.605125244275674	7.078575974324669	53.5	83.145	2.8476662861203916	1.555103748264265	29.025833333333335	18.875416666666666	6.317083333333334	3.011479166666664	2.252083333333333	8.605125244275674
Norwegian_Nynorsk	verbform_verb	8.635932562018695	7.516446215355093	39.30348258706609	85.7135720233139	2.853119241259859	1.5471033395546592	29.850124895920068	19.428393005828475	6.418817651956703	2.92966278101582	2.3197335553705245	8.635932562018695
Persian	number_noun	7.758662401021599	7.0525474942871105	50.0	97.5125	2.4578207909828182	1.6029215301709434	39.70708333333334	24.939166666666665	6.2775	2.503779761904764	2.7104166666666667	7.758662401021599
Polish	animacy_adj	8.680685757106941	7.77321959431447	61.5	78.36958333333334	2.7722461502201696	2.0364086551349025	28.292083333333334	13.999166666666667	9.285416666666666	3.287700622294374	3.1225	8.680685757106941
Polish	animacy_noun	9.090142601105823	8.02519290574748	33.33333333333325	93.93089092422981	2.6499314861573713	1.9800657534470958	35.255620316403	17.99125728559534	7.708159866777685	2.9049839419531334	2.860949208992506	9.090142601105823
Polish	aspect_adj	6.988464492145808	6.761640053099373	50.0	97.89458333333333	2.7383402668119152	2.04692646415503	35.64625	17.614166666666666	10.310833333333333	3.0017959656084683	3.61375	6.988464492145808
Polish	aspect_verb	7.2689495902982655	6.81927806098345	50.0	47.14541666666667	2.4538463429640633	1.9716816924180194	18.902916666666666	9.654583333333333	7.9775	2.5058253968253945	3.3429166666666665	7.2689495902982655
Polish	case_adj	8.61231246434606	7.946098552593783	20.0	67.35416666666667	2.715297063969636	2.0698585699412155	24.768333333333334	12.114166666666666	9.48	3.158696428571429	3.25	8.61231246434606
Polish	case_propn	8.992609279659153	8.499596523804666	21.5	58.794925124792016	2.641155187054221	1.965128325537439	22.106073211314477	11.328618968386023	7.183860232945092	3.111665742281381	2.6052412645590683	8.992609279659153
Polish	gender_adj	8.531251174673049	8.09878032023935	33.33333333333325	65.43861839367457	2.7143284221471213	2.0490499849374966	24.08447773616313	11.834789846025801	9.336662505201831	3.096246484823262	3.247191011235955	8.531251174673049
Polish	gender_noun	8.982822201565684	8.47192870295488	33.33333333333325	60.8689138576779	2.630205352029914	2.0286705434582255	22.957969205160218	11.37411568872243	8.05451518934665	2.9591631492380572	2.9379941739492303	8.982822201565684
Polish	gender_propn	9.037352361473257	8.875266567194304	35.0	57.73272273105745	2.644315832224115	1.946299462151456	21.681099084096587	11.181515403830142	6.795170691090758	3.1535040244240915	2.47210657785179	9.037352361473257
Polish	gender_verb	7.2240829360954955	5.263648078213015	33.33333333333325	47.256346233874325	2.4937758024842718	1.9736156021777898	18.717436537661257	9.576362879733667	8.039117769454847	2.6484295424370288	3.272159800249688	7.2240829360954955
Polish	mood_verb	7.35626058442915	6.596132959492799	67.0	58.13875	2.4186591667428137	1.9421236374062187	23.3525	12.156666666666666	7.963333333333333	2.4108154761904785	3.4425	7.35626058442915
Polish	number_adj	8.514594868185233	8.021095645164943	50.0	66.05041666666666	2.726137779840778	2.06144824742349	24.157916666666665	11.849166666666667	9.500833333333333	3.131186237373737	3.2683333333333335	8.514594868185233
Polish	number_noun	9.090927638244077	8.267388516200938	50.0	60.98833333333334	2.6509080254806587	2.028808603448455	22.85375	11.370833333333334	7.88875	2.940940476190474	2.89375	9.090927638244077
Polish	number_verb	7.412226033552269	6.485398146156027	50.0	47.3025	2.4632339910420384	1.9851671936779827	18.891666666666666	9.572916666666666	7.957916666666667	2.5322936507936573	3.3183333333333334	7.412226033552269
Polish	person_verb	7.511743635769631	6.34652249307161	28.000000000000007	40.53247293921732	2.389907860690982	1.9128307598660548	16.484596169858452	8.641548709408825	7.626561199000832	2.423471511835375	3.2793505412156536	7.511743635769631
Polish	subgender_adj	8.536065083857942	7.645659741326262	58.5	51.657916666666665	2.6497569682272157	2.0298906060371253	19.592916666666667	9.708333333333334	9.019166666666667	3.1833831619769133	3.13	8.536065083857942
Polish	tense_verb	7.201983542290233	6.913101859741401	36.0	43.69317235636969	2.435649817600425	1.9322264512276364	17.6007493755204	9.167360532889258	7.7976686094920895	2.4975100114983557	3.2872606161532056	7.201983542290233
Polish	verbform_verb	7.295551776642421	6.238620642103562	27.722772277228955	53.25873544093178	2.4866182467931033	1.9983843321736228	21.109400998336106	10.658069883527455	8.078618968386023	2.505457174550351	3.3693843594009985	7.295551776642421
Polish	voice_adj	7.2409602434599964	6.5260510399582055	50.0	101.09666666666666	2.755619997685231	2.066982612068637	36.687083333333334	17.977083333333333	10.411666666666667	3.0687516534391523	3.5954166666666665	7.2409602434599964
Portuguese	gender_noun	9.77406305438352	8.435839249658684	50.0	104.97583333333333	3.1888665550359097	1.4296024836690195	32.8175	23.292083333333334	8.13	3.8132075066137547	2.37625	9.77406305438352
Portuguese	gender_propn	9.793728254223627	9.579382605499605	50.0	105.41916666666667	3.1842306713646233	1.3974511799556053	33.224583333333335	24.074583333333333	6.23	3.7082058531746034	2.0216666666666665	9.793728254223627
Portuguese	number_noun	9.839119387958647	8.18943999114982	50.0	106.865	3.218884331844114	1.4362478622880743	33.125	23.4425	8.295416666666666	3.880714781746028	2.399583333333333	9.839119387958647
Portuguese	number_verb	9.088130286540586	6.934429684418332	50.0	104.04333333333334	3.2403080255515686	1.4157276439944553	32.119166666666665	22.9275	8.109166666666667	3.6132361111111124	2.445	9.088130286540586
Romanian	definite_noun	9.422254087074085	7.677525596124028	50.0	108.505	2.605213090263856	1.7887578790756826	41.46208333333333	23.407083333333333	8.09	3.058207341269838	2.86875	9.422254087074085
Romanian	gender_adj	9.301903852742562	7.599410540977899	50.0	116.60666666666667	2.7338029261534627	1.801500800893483	42.6275	23.889166666666668	8.46625	3.374636078042328	2.8383333333333334	9.301903852742562
Romanian	gender_noun	9.508155169746823	7.6952297117763875	50.0	109.4625	2.619886704435241	1.7958092445941072	41.600833333333334	23.472083333333334	8.174166666666666	3.045014880952376	2.8991666666666664	9.508155169746823
Romanian	mood_verb	8.136960824010641	6.272196483633717	36.3184079601978	92.63405495420483	2.3147204873599327	1.7931916029671207	39.79683597002498	22.402581182348044	7.340133222314738	2.460418896950951	3.141548709408826	8.136960824010641
Romanian	number_adj	9.312523838839555	7.365186973312352	50.0	119.15125	2.7646877666603733	1.80493083533415	43.100833333333334	24.122083333333332	8.58125	3.4081474867724872	2.8379166666666666	9.312523838839555
Romanian	number_noun	9.38180002076422	7.375945778808792	50.0	110.10166666666667	2.630189929580291	1.808731531531057	41.78208333333333	23.341666666666665	8.429166666666667	3.0330393217893192	2.9970833333333333	9.38180002076422
Romanian	number_verb	8.295077667289666	6.518549175965122	50.0	96.22958333333334	2.4371739717435115	1.794516019937697	39.26208333333334	22.110416666666666	7.341666666666667	2.563385912698415	3.0654166666666667	8.295077667289666
Romanian	person_verb	8.136653359740441	6.308450269513422	35.82089552238704	88.92339716902582	2.2755895630355063	1.7869052054361885	38.95420482930891	21.977935054121566	6.984179850124896	2.3549680821537575	3.09533721898418	8.136653359740441
Romanian	tense_verb	8.058257545408644	6.478376569634543	31.0	91.57029950083195	2.388853588714004	1.7870328361702583	38.18718801996672	21.64975041597338	7.2092346089850246	2.4581154425164393	3.112312811980033	8.058257545408644
Romanian	verbform_verb	8.23486736938299	7.129011328161083	26.5	101.66791666666667	2.4569795137001926	1.7830758282615093	41.27375	23.393333333333334	7.402083333333334	2.600763888888892	3.1158333333333332	8.23486736938299
Russian	animacy_adj	8.551358811843526	7.921290948588593	50.0	117.85083333333333	2.895183263962791	1.9218389503753364	41.28875	21.690416666666668	9.75125	3.3574897486772444	3.21125	8.551358811843526
Russian	animacy_noun	8.180627289192005	8.585086942523176	50.0	110.495	2.7714324891691025	1.9331027672442136	39.85583333333334	20.971666666666668	8.740416666666667	2.759831679894175	3.361666666666667	8.180627289192005
Russian	animacy_propn	6.604300386768793	8.708920075165254	50.0	113.56166666666667	2.768326590789233	1.9104766127434956	41.14458333333334	21.895	6.92375	2.307485615079364	3.2383333333333333	6.604300386768793
Russian	aspect_verb	6.6610903210625665	8.079147333542778	50.0	108.33541666666666	2.7425373281162115	1.9040836463296391	39.26291666666667	20.925833333333333	9.485833333333334	2.7440453192640653	3.5745833333333334	6.6610903210625665
Russian	case_adj	8.223557552741315	7.672991827938834	16.666666666666615	120.6165008291874	2.8912700385163688	1.9459915964873036	41.967247097844115	21.864842454394694	10.509121061359867	3.054787255999943	3.637230514096186	8.223557552741315
Russian	case_noun	8.177594366538523	8.26163129528025	16.666666666666615	112.92620232172472	2.7649441515535287	1.931270755859055	40.83830845771144	21.473051409618574	8.452321724709785	2.6908565085182006	3.3055555555555554	8.177594366538523
Russian	case_propn	6.6272177157799375	8.204132927691168	16.666666666666615	113.1334991708126	2.771391490948702	1.904279857284572	40.94651741293532	21.73051409618574	7.255804311774461	2.334139487746456	3.304726368159204	6.6272177157799375
Russian	case_verb	6.652641298445657	6.5759099629655555	16.666666666666615	129.56882255389718	2.8614883877537443	1.9567091916503576	45.44278606965174	23.475953565505804	10.964759535655059	2.9306734966249812	3.9444444444444446	6.652641298445657
Russian	gender_adj	8.222522670511005	7.63842836360917	33.33333333333325	116.95630461922596	2.889624780560839	1.9519784781205418	40.71826883062838	21.248855597170206	10.273824386183938	3.0717976687389896	3.5726175613816062	8.222522670511005
Russian	gender_noun	8.08862992566931	8.524443480739459	33.33333333333325	110.70869746150645	2.7843551494103003	1.9541193823384104	39.73033707865169	20.791926758218892	8.783187682064087	2.7480455977646967	3.3587182688306285	8.08862992566931
Russian	gender_propn	6.558876818633686	8.560319587929804	38.308457711444476	113.35746982937994	2.78088932790809	1.9007966860946823	40.927590511860174	21.79858510195589	6.829796088223055	2.228382015866412	3.260507698709946	6.558876818633686
Russian	gender_verb	6.650382232643524	7.119717649659788	33.33333333333325	109.29255097794423	2.7708213245986237	1.9007662342176888	39.35122763212651	20.90220557636288	9.791094465251769	2.7871643580445054	3.6416978776529336	6.650382232643524
Russian	mood_verb	6.744243468699561	7.1172616929022805	50.0	84.62375	2.558138047570331	1.8820660346355726	32.5	17.566666666666666	8.525833333333333	2.5482227182539674	3.4541666666666666	6.744243468699561
Russian	number_adj	8.108157837763352	7.689037911300707	50.0	117.95875	2.8625480841778908	1.9662868715043662	41.39833333333333	21.424166666666668	10.432083333333333	3.0152784692159713	3.660833333333333	8.108157837763352
Russian	number_noun	8.108216090140994	8.31819931217776	50.0	111.46916666666667	2.798177760736372	1.9179547216115722	39.86125	21.07208333333333	8.504583333333333	2.714021825396826	3.3054166666666664	8.108216090140994
Russian	number_verb	6.708259382898702	7.8048771218622655	50.0	107.54708333333333	2.7463464984302277	1.9126137626251545	38.90375	20.66125	9.619583333333333	2.7560854828042314	3.6179166666666664	6.708259382898702
Russian	person_verb	6.976031638940649	6.224329481912477	33.33333333333325	86.54806491885144	2.573724781887349	1.8286951478009223	32.84228048272992	18.21223470661673	8.237203495630462	2.5075015357786907	3.4490220557636286	6.976031638940649
Russian	tense_verb	6.541643711103698	7.496956337923944	33.33333333333325	105.56263004577612	2.7166544151893275	1.8862858313111341	38.59883478984602	20.694132334581774	9.191843528922181	2.636751844585802	3.597586350395339	6.541643711103698
Russian	verbform_verb	6.696349512371361	7.636086059453906	25.0	112.12416666666667	2.7509051239440616	1.8982009643896143	40.638333333333335	21.6725	9.380833333333333	2.68318700396825	3.5975	6.696349512371361
Russian	voice_verb	6.608534240571519	7.672832446100784	33.33333333333325	110.44902205576363	2.7647592332448507	1.894024944072634	39.831876820640865	21.235955056179776	9.99042863087807	2.8116065235915375	3.6674989596337912	6.608534240571519
Serbian	case_noun	9.166787371085423	7.851819011473581	17.412935323382904	121.34844074844075	2.824545426583678	1.8157450225883638	43.08565488565488	23.947609147609146	8.047817047817048	3.3758974358974356	2.598336798336798	9.166787371085423
Serbian	gender_adj	8.771217940948096	7.591924614843296	34.825870646765814	122.1586178184846	2.853686074345248	1.817388321714734	42.98293089092423	23.79933388842631	8.81390507910075	3.11636433924111	2.984179850124896	8.771217940948096
Serbian	gender_noun	9.033751910857161	7.982443393873633	33.33333333333325	121.88555971702039	2.830701083531623	1.814430505450763	43.19683728672493	23.97919267582189	8.125260091552226	3.3250450825357216	2.6450270495214316	9.033751910857161
Serbian	number_adj	8.756475338350993	7.477899533180044	50.0	121.24833333333333	2.8521848683757507	1.815666112652426	42.615	23.659583333333334	8.853333333333333	3.118561838624337	2.9941666666666666	8.756475338350993
Serbian	number_noun	9.148366843689214	8.122511448947815	50.0	119.73875	2.834372117686886	1.80911093844275	42.40958333333333	23.648333333333333	7.933333333333334	3.3717688492063487	2.5720833333333335	9.148366843689214
Serbian	number_verb	7.380044823716118	7.161474772351008	50.0	117.08625	2.7991177986661175	1.761460681699245	41.91916666666667	23.94375	7.4158333333333335	2.908270833333332	2.72625	7.380044823716118
Slovak	animacy_adj	8.356636984101668	6.440340113947013	50.0	75.91708333333334	2.4003983064957395	2.1186422662396946	31.13875	14.715416666666666	8.670833333333333	2.6908864087301603	3.410833333333333	8.356636984101668
Slovak	animacy_noun	8.388215321766399	7.723808459168008	50.0	68.35041666666666	2.3571195258325583	2.0393059441521983	28.525	13.981666666666667	6.886666666666667	2.6193115079365077	2.8183333333333334	8.388215321766399
Slovak	aspect_verb	7.229724964478624	6.827992899339149	50.0	55.1225	2.266448904030966	1.93910285622017	23.939583333333335	12.347916666666666	7.253333333333333	2.4377261904761927	3.1054166666666667	7.229724964478624
Slovak	case_noun	8.52896430118565	7.977053449447071	16.666666666666615	69.75580431177445	2.375727114448392	2.0616797640784927	28.96144278606965	14.04519071310116	7.162520729684909	2.5895981402511246	2.933665008291874	8.52896430118565
